order_item_id,order_id,product_id,quantity,discount_applied,price,item_total
3912,1803,32,5,0.24,3913.43,14871.033999999998
4823,2217,32,1,0.25,3913.43,2935.0724999999998
5786,745,32,5,0.08,3913.43,18001.778
297,745,377,1,0.12,1331.1,1171.368
555,625,377,1,0.12,1331.1,1171.368
775,2057,377,2,0.38,1331.1,1650.5639999999999
4772,856,377,3,0.2,1331.1,3194.64
4943,1444,377,1,0.21,1331.1,1051.569
5848,536,377,3,0.25,1331.1,2994.975
5996,253,377,2,0.37,1331.1,1677.186
298,1578,454,1,0.18,9804.42,8039.624400000001
562,1268,454,2,0.29,9804.42,13922.276399999999
683,1033,454,2,0.26,9804.42,14510.5416
802,2702,454,3,0.28,9804.42,21177.5472
3181,2404,454,2,0.25,9804.42,14706.630000000001
3458,1512,454,1,0.41,9804.42,5784.607800000001
3681,75,454,4,0.12,9804.42,34511.5584
4060,1016,454,5,0.34,9804.42,32354.585999999996
4158,669,454,5,0.48,9804.42,25491.492
4513,186,454,1,0.21,9804.42,7745.491800000001
4589,1951,454,4,0.34,9804.42,25883.668799999996
5241,1255,454,4,0.35,9804.42,25491.492000000002
5507,585,454,5,0.24,9804.42,37256.796
5760,2263,454,2,0.35,9804.42,12745.746000000001
300,1308,269,2,0.2,7228.74,11565.984
420,1254,269,5,0.05,7228.74,34336.51499999999
1125,2648,269,3,0.26,7228.74,16047.802800000001
1197,431,269,3,0.18,7228.74,17782.7004
1618,2157,269,1,0.04,7228.74,6939.590399999999
1721,754,269,5,0.03,7228.74,35059.388999999996
1851,2983,269,4,0.18,7228.74,23710.267200000002
1867,1316,269,3,0.03,7228.74,21035.6334
2850,447,269,2,0.1,7228.74,13011.732
3107,734,269,5,0.4,7228.74,21686.219999999998
3542,29,269,4,0.34,7228.74,19083.873599999995
4006,1288,269,1,0.12,7228.74,6361.2912
4027,1140,269,2,0.05,7228.74,13734.606
4209,1244,269,4,0.02,7228.74,28336.660799999998
4628,1893,269,3,0.38,7228.74,13445.456400000001
5031,1327,269,1,0.44,7228.74,4048.0944000000004
5077,1494,269,1,0.12,7228.74,6361.2912
5249,2608,269,3,0.48,7228.74,11276.834400000002
5287,636,269,3,0.19,7228.74,17565.838200000002
5433,840,269,2,0.24,7228.74,10987.684799999999
5964,776,269,2,0.11,7228.74,12867.1572
301,2025,410,4,0.08,3365.06,12383.4208
660,157,410,4,0.12,3365.06,11845.011199999999
902,1066,410,5,0.3,3365.06,11777.71
1668,1191,410,3,0.46,3365.06,5451.3972
1841,2725,410,5,0.32,3365.06,11441.203999999998
2056,2949,410,3,0.21,3365.06,7975.1922
2460,1843,410,4,0.08,3365.06,12383.4208
2495,2152,410,5,0.41,3365.06,9926.927000000001
2869,2144,410,4,0.29,3365.06,9556.7704
3173,2684,410,1,0.43,3365.06,1918.0842000000002
3197,1093,410,3,0.23,3365.06,7773.288600000001
3526,1845,410,5,0.46,3365.06,9085.662
5407,2824,410,2,0.05,3365.06,6393.614
5622,86,410,4,0.37,3365.06,8479.9512
302,1737,259,2,0.1,1900.21,3420.378
901,2570,259,5,0.07,1900.21,8835.976499999999
1802,2946,259,5,0.48,1900.21,4940.545999999999
2163,1378,259,4,0.3,1900.21,5320.588
2480,1313,259,3,0.32,1900.21,3876.4284
3636,477,259,2,0.43,1900.21,2166.2394000000004
3887,1709,259,2,0.33,1900.21,2546.2814
3990,2394,259,4,0.09,1900.21,6916.7644
4098,1960,259,1,0.31,1900.21,1311.1449
5011,383,259,1,0.2,1900.21,1520.1680000000001
5158,1668,259,2,0.15,1900.21,3230.357
305,1696,405,4,0.19,1003.3,3250.692
423,1736,405,4,0.31,1003.3,2769.1079999999997
1174,1417,405,5,0.03,1003.3,4866.005
1282,1278,405,2,0.48,1003.3,1043.432
1427,2434,405,4,0.45,1003.3,2207.26
1616,394,405,3,0.31,1003.3,2076.8309999999997
1906,2795,405,2,0.35,1003.3,1304.29
2277,1448,405,2,0.26,1003.3,1484.884
3560,1504,405,1,0.15,1003.3,852.805
4138,1228,405,1,0.27,1003.3,732.409
4739,411,405,4,0.28,1003.3,2889.504
5026,425,405,2,0.09,1003.3,1826.006
5101,1427,405,3,0.09,1003.3,2739.0089999999996
5643,1592,405,4,0.33,1003.3,2688.8439999999996
5742,1946,405,1,0.02,1003.3,983.2339999999999
5791,2322,405,3,0.18,1003.3,2468.118
5959,810,405,4,0.35,1003.3,2608.58
5992,1031,405,1,0.4,1003.3,601.9799999999999
306,2465,193,1,0.4,7566.91,4540.146
365,1523,193,3,0.3,7566.91,15890.510999999999
1089,1005,193,5,0.44,7566.91,21187.348000000005
1454,1055,193,5,0.35,7566.91,24592.457500000004
1888,788,193,1,0.46,7566.91,4086.1314
2222,1818,193,1,0.38,7566.91,4691.4842
3489,1070,193,2,0.35,7566.91,9836.983
3715,1598,193,5,0.21,7566.91,29889.294500000004
4291,622,193,2,0.45,7566.91,8323.601
4538,2125,193,2,0.43,7566.91,8626.2774
4689,1077,193,5,0.19,7566.91,30645.985500000006
4841,2833,193,5,0.02,7566.91,37077.859000000004
5977,1216,193,2,0.36,7566.91,9685.6448
307,2608,217,5,0.3,852.37,2983.295
639,447,217,4,0.45,852.37,1875.2140000000002
939,2701,217,2,0.2,852.37,1363.7920000000001
979,660,217,2,0.32,852.37,1159.2232
1139,489,217,3,0.26,852.37,1892.2614
1509,1132,217,4,0.05,852.37,3239.006
1759,1901,217,2,0.1,852.37,1534.266
2417,64,217,2,0.17,852.37,1414.9342
3570,97,217,3,0.19,852.37,2071.2591
4676,1382,217,3,0.45,852.37,1406.4105000000002
5354,2802,217,1,0.11,852.37,758.6093
5448,2567,217,5,0.07,852.37,3963.5205
308,1366,359,4,0.31,4594.91,12681.951599999999
970,2563,359,5,0.0,4594.91,22974.55
1104,876,359,1,0.21,4594.91,3629.9789
2257,954,359,2,0.41,4594.91,5421.9938
2303,102,359,1,0.32,4594.91,3124.5388
2425,414,359,4,0.26,4594.91,13600.9336
2944,580,359,2,0.07,4594.91,8546.532599999999
3438,547,359,5,0.3,4594.91,16082.184999999998
3505,659,359,5,0.36,4594.91,14703.712
4364,649,359,5,0.36,4594.91,14703.712
4618,432,359,2,0.06,4594.91,8638.4308
4822,512,359,3,0.01,4594.91,13646.8827
5883,2752,359,5,0.3,4594.91,16082.184999999998
5984,1748,359,3,0.43,4594.91,7857.2961000000005
311,1008,6,1,0.04,4657.0,4470.72
620,634,6,2,0.41,4657.0,5495.260000000001
944,2570,6,1,0.1,4657.0,4191.3
1028,2259,6,2,0.04,4657.0,8941.44
1190,2532,6,3,0.05,4657.0,13272.449999999999
1516,1407,6,5,0.17,4657.0,19326.55
1974,822,6,4,0.15,4657.0,15833.8
3296,2866,6,2,0.09,4657.0,8475.74
3587,150,6,4,0.44,4657.0,10431.68
4009,1549,6,4,0.3,4657.0,13039.599999999999
4660,1409,6,4,0.33,4657.0,12480.759999999998
312,1570,153,1,0.19,9538.96,7726.5576
557,2572,153,5,0.36,9538.96,30524.672
648,1347,153,3,0.43,9538.96,16311.6216
1882,1172,153,1,0.22,9538.96,7440.3888
2891,2002,153,1,0.26,9538.96,7058.830399999999
2895,2671,153,4,0.24,9538.96,28998.4384
3813,119,153,5,0.19,9538.96,38632.788
4228,2646,153,3,0.05,9538.96,27186.035999999996
4938,1871,153,5,0.32,9538.96,32432.463999999993
5336,2566,153,4,0.04,9538.96,36629.6064
313,1715,134,4,0.16,2389.49,8028.686399999999
438,2479,134,5,0.31,2389.49,8243.740499999998
526,884,134,3,0.4,2389.49,4301.081999999999
1690,634,134,1,0.38,2389.49,1481.4837999999997
2299,2630,134,3,0.37,2389.49,4516.1361
3477,1391,134,5,0.3,2389.49,8363.214999999998
3546,1057,134,3,0.14,2389.49,6164.8841999999995
3641,2522,134,3,0.09,2389.49,6523.307699999999
3680,921,134,5,0.16,2389.49,10035.857999999998
3767,2254,134,2,0.19,2389.49,3870.9737999999998
4763,2956,134,1,0.09,2389.49,2174.4359
5119,91,134,4,0.17,2389.49,7933.106799999999
5186,2985,134,4,0.29,2389.49,6786.151599999999
5539,1376,134,3,0.38,2389.49,4444.4514
5674,446,134,5,0.29,2389.49,8482.689499999999
314,2251,105,1,0.41,8498.53,5014.132700000001
541,1389,105,5,0.2,8498.53,33994.12
662,638,105,4,0.44,8498.53,19036.707200000004
1412,1361,105,3,0.16,8498.53,21416.2956
1510,1267,105,1,0.2,8498.53,6798.8240000000005
1549,506,105,1,0.46,8498.53,4589.2062000000005
1929,321,105,5,0.33,8498.53,28470.0755
2630,2504,105,1,0.19,8498.53,6883.809300000001
3109,803,105,4,0.41,8498.53,20056.530800000004
3275,2629,105,5,0.31,8498.53,29319.928499999998
3399,2698,105,2,0.08,8498.53,15637.295200000002
3924,2690,105,2,0.08,8498.53,15637.295200000002
4159,733,105,2,0.13,8498.53,14787.442200000001
4661,770,105,1,0.16,8498.53,7138.765200000001
4725,622,105,2,0.32,8498.53,11558.0008
5419,184,105,3,0.05,8498.53,24220.810500000003
5515,2970,105,5,0.04,8498.53,40792.944
5648,2726,105,5,0.25,8498.53,31869.487500000003
318,2018,15,1,0.09,2863.34,2605.6394
532,2055,15,5,0.05,2863.34,13600.865
1035,1639,15,1,0.0,2863.34,2863.34
1264,308,15,5,0.45,2863.34,7874.185000000001
4799,2400,15,1,0.49,2863.34,1460.3034
5603,1025,15,1,0.34,2863.34,1889.8043999999998
5731,1462,15,5,0.27,2863.34,10451.191
319,2182,334,5,0.37,7928.33,24974.2395
529,577,334,2,0.27,7928.33,11575.361799999999
536,2669,334,1,0.4,7928.33,4756.998
2536,2084,334,5,0.41,7928.33,23388.573500000002
3046,1948,334,3,0.41,7928.33,14033.144100000001
4876,1989,334,4,0.27,7928.33,23150.723599999998
5942,2901,334,5,0.15,7928.33,33695.402500000004
320,2197,330,1,0.48,9939.79,5168.6908
379,324,330,5,0.42,9939.79,28825.391000000007
447,1559,330,3,0.33,9939.79,19978.977899999998
888,1304,330,3,0.05,9939.79,28328.4015
2301,1160,330,5,0.28,9939.79,35783.244
2371,1290,330,4,0.1,9939.79,35783.244000000006
3130,1632,330,1,0.09,9939.79,9045.208900000001
3302,864,330,1,0.02,9939.79,9740.994200000001
3773,1143,330,5,0.23,9939.79,38268.1915
3974,1208,330,3,0.14,9939.79,25644.6582
4204,2976,330,5,0.16,9939.79,41747.118
5027,1204,330,3,0.04,9939.79,28626.5952
5034,168,330,1,0.11,9939.79,8846.413100000002
5267,610,330,2,0.39,9939.79,12126.543800000001
5401,2624,330,2,0.07,9939.79,18488.0094
5457,914,330,2,0.45,9939.79,10933.769000000002
5829,684,330,3,0.35,9939.79,19382.590500000002
322,1576,216,3,0.26,7178.65,15936.602999999997
1474,2621,216,4,0.44,7178.65,16080.176000000001
2905,1744,216,5,0.06,7178.65,33739.655
3004,2558,216,2,0.17,7178.65,11916.559
3426,2863,216,1,0.34,7178.65,4737.908999999999
4286,1933,216,4,0.4,7178.65,17228.76
324,2380,189,5,0.48,3564.61,9267.986
360,587,189,1,0.43,3564.61,2031.8277000000003
496,1289,189,1,0.37,3564.61,2245.7043
634,1909,189,3,0.4,3564.61,6416.298
760,681,189,3,0.06,3564.61,10052.2002
1128,1783,189,5,0.43,3564.61,10159.138500000001
1783,1878,189,2,0.07,3564.61,6630.174599999999
1817,2482,189,4,0.11,3564.61,12690.0116
1880,1793,189,3,0.14,3564.61,9196.6938
1999,1109,189,4,0.01,3564.61,14115.8556
2756,1358,189,2,0.34,3564.61,4705.285199999999
3065,1580,189,2,0.02,3564.61,6986.6356000000005
3822,2338,189,5,0.0,3564.61,17823.05
3860,1881,189,5,0.47,3564.61,9446.2165
3895,2188,189,1,0.43,3564.61,2031.8277000000003
4055,326,189,4,0.26,3564.61,10551.2456
4260,1965,189,4,0.44,3564.61,7984.726400000001
4571,411,189,1,0.49,3564.61,1817.9511
5040,108,189,1,0.07,3564.61,3315.0872999999997
5470,2789,189,2,0.4,3564.61,4277.532
326,1728,398,5,0.06,4757.96,22362.411999999997
931,909,398,3,0.22,4757.96,11133.626400000001
1020,519,398,1,0.13,4757.96,4139.4252
1082,123,398,5,0.38,4757.96,14749.676
1307,419,398,2,0.31,4757.96,6565.984799999999
2302,587,398,3,0.09,4757.96,12989.230800000001
2727,1351,398,3,0.41,4757.96,8421.589200000002
2972,23,398,2,0.02,4757.96,9325.6016
4353,1158,398,3,0.39,4757.96,8707.0668
4480,372,398,4,0.16,4757.96,15986.7456
4862,2966,398,5,0.37,4757.96,14987.574
5276,442,398,4,0.43,4757.96,10848.1488
5319,1313,398,2,0.28,4757.96,6851.462399999999
5560,2122,398,2,0.13,4757.96,8278.8504
5947,1922,398,4,0.02,4757.96,18651.2032
330,899,321,2,0.47,4829.52,5119.291200000001
570,1211,321,1,0.28,4829.52,3477.2544000000003
821,2232,321,2,0.22,4829.52,7534.051200000001
1245,2008,321,5,0.37,4829.52,15212.988000000001
1249,1978,321,3,0.1,4829.52,13039.704000000002
3721,322,321,3,0.05,4829.52,13764.132000000001
3768,1674,321,1,0.39,4829.52,2946.0072
4198,1334,321,2,0.48,4829.52,5022.7008000000005
4285,455,321,3,0.45,4829.52,7968.708000000001
4493,410,321,5,0.43,4829.52,13764.132000000003
4609,585,321,4,0.27,4829.52,14102.198400000001
4954,858,321,1,0.42,4829.52,2801.1216000000004
5037,635,321,4,0.25,4829.52,14488.560000000001
5499,343,321,5,0.38,4829.52,14971.512
5963,2357,321,3,0.46,4829.52,7823.822400000001
333,964,81,4,0.09,2323.94,8459.1416
1290,897,81,4,0.27,2323.94,6785.9048
1692,2574,81,5,0.03,2323.94,11271.109
2300,1747,81,2,0.31,2323.94,3207.0371999999998
2387,944,81,4,0.07,2323.94,8645.0568
3375,117,81,1,0.15,2323.94,1975.349
3430,1542,81,5,0.17,2323.94,9644.351
3460,1393,81,4,0.22,2323.94,7250.692800000001
3844,1876,81,3,0.02,2323.94,6832.383599999999
4093,210,81,3,0.4,2323.94,4183.092
5878,2003,81,3,0.04,2323.94,6692.9472
334,1482,305,1,0.17,240.07,199.25809999999998
1368,2357,305,2,0.32,240.07,326.49519999999995
1481,1464,305,2,0.15,240.07,408.11899999999997
2120,2970,305,3,0.19,240.07,583.3701000000001
2784,538,305,5,0.36,240.07,768.2239999999999
3462,7,305,1,0.45,240.07,132.0385
4889,2485,305,5,0.24,240.07,912.266
335,12,228,5,0.31,4340.94,14976.242999999997
626,1636,228,4,0.17,4340.94,14411.920799999998
1038,709,228,2,0.22,4340.94,6771.8664
1102,2937,228,5,0.2,4340.94,17363.76
1597,571,228,3,0.19,4340.94,10548.4842
3073,321,228,2,0.33,4340.94,5816.859599999999
3474,1237,228,5,0.32,4340.94,14759.195999999996
336,833,389,5,0.3,9622.92,33680.219999999994
455,445,389,1,0.13,9622.92,8371.9404
553,2486,389,5,0.49,9622.92,24538.446
994,2458,389,4,0.35,9622.92,25019.592
1907,2990,389,2,0.21,9622.92,15204.213600000001
2007,2664,389,3,0.08,9622.92,26559.259200000004
2657,2449,389,4,0.44,9622.92,21555.3408
3255,576,389,3,0.27,9622.92,21074.1948
3992,1063,389,4,0.41,9622.92,22710.091200000003
4300,1005,389,4,0.16,9622.92,32333.0112
4781,657,389,2,0.25,9622.92,14434.380000000001
5709,1685,389,5,0.12,9622.92,42340.848
338,1485,56,3,0.3,9409.6,19760.16
903,2265,56,2,0.4,9409.6,11291.52
1482,2040,56,4,0.21,9409.6,29734.336000000003
1499,1841,56,1,0.1,9409.6,8468.640000000001
2283,1433,56,4,0.05,9409.6,35756.48
2352,2162,56,5,0.19,9409.6,38108.880000000005
3221,2320,56,4,0.16,9409.6,31616.256
3427,871,56,2,0.34,9409.6,12420.671999999999
3435,1588,56,3,0.11,9409.6,25123.632
3894,2651,56,5,0.43,9409.6,26817.360000000004
4074,1089,56,3,0.08,9409.6,25970.496000000003
4196,2714,56,1,0.4,9409.6,5645.76
4343,2099,56,5,0.19,9409.6,38108.880000000005
4654,1626,56,1,0.05,9409.6,8939.12
4733,944,56,4,0.1,9409.6,33874.560000000005
5230,243,56,1,0.39,9409.6,5739.856
5269,125,56,2,0.22,9409.6,14678.976
339,2288,480,5,0.41,1967.66,5804.597000000002
872,991,480,1,0.48,1967.66,1023.1832
1868,441,480,4,0.46,1967.66,4250.145600000001
2379,1442,480,5,0.42,1967.66,5706.214000000002
2649,1230,480,4,0.19,1967.66,6375.218400000001
4133,2078,480,3,0.27,1967.66,4309.1754
4627,2911,480,3,0.12,1967.66,5194.6224
4640,595,480,1,0.1,1967.66,1770.894
4866,2081,480,1,0.33,1967.66,1318.3321999999998
4878,2400,480,5,0.38,1967.66,6099.746000000001
5446,2459,480,3,0.09,1967.66,5371.711800000001
340,1942,141,1,0.29,2147.66,1524.8385999999998
622,1191,141,5,0.05,2147.66,10201.384999999998
1043,1610,141,1,0.41,2147.66,1267.1194
1647,2226,141,1,0.27,2147.66,1567.7918
2481,1797,141,3,0.22,2147.66,5025.5244
2564,2021,141,3,0.32,2147.66,4381.2264
3072,2174,141,5,0.04,2147.66,10308.767999999998
3092,1427,141,3,0.11,2147.66,5734.2522
3371,1104,141,2,0.18,2147.66,3522.1624
3691,1887,141,4,0.09,2147.66,7817.4824
4103,809,141,4,0.32,2147.66,5841.635199999999
4987,1381,141,4,0.37,2147.66,5412.1032
341,548,234,1,0.37,1144.83,721.2429
656,1951,234,4,0.2,1144.83,3663.456
681,1733,234,3,0.0,1144.83,3434.49
761,2462,234,4,0.31,1144.83,3159.7307999999994
2505,172,234,2,0.31,1144.83,1579.8653999999997
4173,950,234,2,0.09,1144.83,2083.5906
4308,1194,234,3,0.04,1144.83,3297.1103999999996
4887,1999,234,5,0.34,1144.83,3777.9389999999994
5057,1798,234,5,0.45,1144.83,3148.2825000000003
5279,739,234,4,0.03,1144.83,4441.9403999999995
5530,1557,234,4,0.4,1144.83,2747.5919999999996
5941,809,234,5,0.01,1144.83,5666.9085
346,571,233,5,0.28,8241.08,29667.888
889,2119,233,3,0.34,8241.08,16317.338399999997
1009,886,233,2,0.01,8241.08,16317.3384
1466,2720,233,2,0.39,8241.08,10054.1176
1823,2699,233,5,0.17,8241.08,34200.481999999996
2497,2082,233,5,0.0,8241.08,41205.4
3127,1127,233,1,0.21,8241.08,6510.4532
3952,147,233,5,0.37,8241.08,25959.402000000002
4553,2548,233,4,0.27,8241.08,24063.9536
4637,1729,233,5,0.5,8241.08,20602.7
4820,1796,233,3,0.04,8241.08,23734.3104
5229,2282,233,4,0.33,8241.08,22086.094399999998
5564,2952,233,2,0.23,8241.08,12691.2632
347,1208,146,2,0.24,8581.65,13044.108
1522,1422,146,5,0.11,8581.65,38188.3425
1998,531,146,1,0.49,8581.65,4376.6415
2293,1335,146,4,0.45,8581.65,18879.63
2310,1535,146,4,0.46,8581.65,18536.364
2507,863,146,4,0.39,8581.65,20939.226
2842,2367,146,4,0.06,8581.65,32267.003999999997
3115,2402,146,5,0.48,8581.65,22312.29
4040,936,146,3,0.21,8581.65,20338.5105
4410,2678,146,1,0.08,8581.65,7895.118
4721,814,146,4,0.0,8581.65,34326.6
4951,2601,146,4,0.03,8581.65,33296.801999999996
5270,2549,146,2,0.41,8581.65,10126.347000000002
5428,2787,146,4,0.13,8581.65,29864.142
5430,2909,146,3,0.02,8581.65,25230.050999999996
5957,326,146,3,0.19,8581.65,20853.409499999998
348,1886,84,2,0.49,2523.94,2574.4188
401,456,84,5,0.16,2523.94,10600.548
765,860,84,2,0.12,2523.94,4442.1344
1064,2324,84,3,0.16,2523.94,6360.328799999999
2068,2468,84,5,0.25,2523.94,9464.775000000001
2174,234,84,5,0.18,2523.94,10348.154000000002
2316,1509,84,4,0.39,2523.94,6158.4136
2632,2909,84,5,0.21,2523.94,9969.563000000002
2703,1811,84,4,0.39,2523.94,6158.4136
4584,551,84,4,0.31,2523.94,6966.0743999999995
4670,2236,84,4,0.28,2523.94,7268.9472
5310,1968,84,2,0.04,2523.94,4845.9648
5816,2548,84,1,0.45,2523.94,1388.1670000000001
354,920,64,2,0.39,4355.89,5314.1858
1452,1437,64,4,0.48,4355.89,9060.2512
1563,2057,64,2,0.11,4355.89,7753.484200000001
1778,175,64,5,0.24,4355.89,16552.382
2004,2035,64,2,0.06,4355.89,8189.0732
2864,344,64,3,0.35,4355.89,8493.9855
3002,1253,64,5,0.21,4355.89,17205.7655
3063,1611,64,2,0.33,4355.89,5836.8926
3760,866,64,4,0.38,4355.89,10802.6072
3958,906,64,4,0.48,4355.89,9060.2512
4067,936,64,5,0.05,4355.89,20690.4775
4247,2294,64,1,0.2,4355.89,3484.7120000000004
5062,788,64,1,0.24,4355.89,3310.4764000000005
355,229,27,5,0.01,4402.18,21790.791
446,1660,27,5,0.38,4402.18,13646.758000000002
1477,1681,27,4,0.15,4402.18,14967.412
1744,1951,27,1,0.06,4402.18,4138.0492
1934,484,27,5,0.04,4402.18,21130.464
2000,2963,27,2,0.34,4402.18,5810.8776
2138,245,27,2,0.02,4402.18,8628.2728
2244,737,27,3,0.15,4402.18,11225.559000000001
2584,2101,27,2,0.07,4402.18,8188.0548
2911,664,27,1,0.27,4402.18,3213.5914000000002
4188,634,27,2,0.31,4402.18,6075.0084
5041,2026,27,3,0.46,4402.18,7131.531600000001
358,2850,283,3,0.09,4312.49,11773.0977
771,1491,283,2,0.02,4312.49,8452.480399999999
1019,2833,283,2,0.49,4312.49,4398.7398
1533,1187,283,1,0.47,4312.49,2285.6197
1959,1636,283,2,0.07,4312.49,8021.231399999999
2375,1823,283,2,0.31,4312.49,5951.236199999999
2590,158,283,5,0.1,4312.49,19406.204999999998
2794,61,283,1,0.14,4312.49,3708.7414
2893,2048,283,4,0.45,4312.49,9487.478000000001
3156,628,283,3,0.34,4312.49,8538.730199999998
3539,2764,283,2,0.34,4312.49,5692.486799999999
3718,133,283,4,0.18,4312.49,14144.967200000001
4003,639,283,1,0.16,4312.49,3622.4916
4297,2302,283,3,0.49,4312.49,6598.1097
362,108,162,2,0.3,3427.68,4798.7519999999995
1892,2577,162,2,0.28,3427.68,4935.8592
2419,495,162,5,0.18,3427.68,14053.488
2528,435,162,2,0.17,3427.68,5689.948799999999
2777,1013,162,4,0.44,3427.68,7678.0032
3476,381,162,4,0.02,3427.68,13436.505599999999
3937,2905,162,1,0.1,3427.68,3084.912
363,2852,426,1,0.12,1957.07,1722.2215999999999
706,674,426,3,0.12,1957.07,5166.6648000000005
827,134,426,5,0.19,1957.07,7926.133500000001
1004,2196,426,1,0.25,1957.07,1467.8025
1429,1941,426,5,0.16,1957.07,8219.694
2291,971,426,3,0.39,1957.07,3581.4381
3902,1200,426,3,0.23,1957.07,4520.8317
3910,2578,426,5,0.15,1957.07,8317.5475
4210,1519,426,5,0.3,1957.07,6849.745
4296,820,426,4,0.17,1957.07,6497.4724
4463,381,426,3,0.41,1957.07,3464.0139000000004
4728,2151,426,1,0.18,1957.07,1604.7974000000002
5103,2876,426,2,0.0,1957.07,3914.14
364,1740,369,1,0.16,9093.27,7638.3468
590,2000,369,5,0.1,9093.27,40919.715000000004
592,1489,369,5,0.3,9093.27,31826.445000000003
723,2446,369,4,0.31,9093.27,25097.425199999998
1520,1864,369,2,0.08,9093.27,16731.6168
2499,1169,369,4,0.17,9093.27,30189.6564
3627,1731,369,3,0.28,9093.27,19641.463200000002
4004,2405,369,4,0.11,9093.27,32372.041200000003
4813,2148,369,3,0.28,9093.27,19641.463200000002
4928,2323,369,1,0.33,9093.27,6092.4909
4994,457,369,5,0.16,9093.27,38191.734000000004
5454,528,369,1,0.46,9093.27,4910.3658000000005
5713,535,369,2,0.4,9093.27,10911.924
367,2873,14,1,0.49,9672.2,4932.822
989,481,14,1,0.24,9672.2,7350.872
2841,918,14,1,0.49,9672.2,4932.822
3364,1230,14,5,0.49,9672.2,24664.11
3589,1623,14,2,0.43,9672.2,11026.308000000003
3626,1237,14,3,0.18,9672.2,23793.612000000005
3674,1895,14,2,0.44,9672.2,10832.864000000001
4014,1975,14,3,0.33,9672.2,19441.122
4084,851,14,4,0.35,9672.2,25147.72
4169,2207,14,5,0.18,9672.2,39656.020000000004
4534,646,14,3,0.37,9672.2,18280.458000000002
4983,1085,14,3,0.0,9672.2,29016.600000000002
5165,2497,14,3,0.45,9672.2,15959.130000000003
5379,1777,14,5,0.24,9672.2,36754.36
368,435,322,4,0.3,8238.94,23069.032
507,414,322,2,0.38,8238.94,10216.285600000001
1225,698,322,4,0.49,8238.94,16807.4376
1479,2701,322,4,0.13,8238.94,28671.5112
2512,2521,322,3,0.14,8238.94,21256.4652
3202,1129,322,2,0.22,8238.94,12852.746400000002
3233,83,322,4,0.46,8238.94,17796.1104
3367,2077,322,4,0.12,8238.94,29001.0688
3401,821,322,4,0.03,8238.94,31967.0872
4567,2960,322,4,0.07,8238.94,30648.8568
4761,1319,322,2,0.02,8238.94,16148.322400000001
4995,778,322,1,0.14,8238.94,7085.4884
5191,1653,322,5,0.06,8238.94,38723.018000000004
5544,1805,322,2,0.0,8238.94,16477.88
372,1954,203,1,0.0,7692.29,7692.29
424,643,203,3,0.06,7692.29,21692.2578
469,2446,203,5,0.49,7692.29,19615.3395
839,510,203,2,0.39,7692.29,9384.5938
873,2277,203,1,0.19,7692.29,6230.754900000001
1263,320,203,3,0.08,7692.29,21230.7204
1845,1952,203,3,0.14,7692.29,19846.1082
1913,850,203,1,0.33,7692.29,5153.8342999999995
2205,159,203,4,0.19,7692.29,24923.019600000003
2545,2001,203,3,0.34,7692.29,15230.734199999997
3037,689,203,4,0.41,7692.29,18153.8044
3512,1863,203,4,0.26,7692.29,22769.1784
3941,1403,203,5,0.24,7692.29,29230.701999999997
4134,1980,203,3,0.05,7692.29,21923.026499999996
4712,2068,203,1,0.31,7692.29,5307.6801
5962,2221,203,3,0.3,7692.29,16153.808999999997
373,2433,92,2,0.03,4994.33,9689.0002
1776,2540,92,3,0.08,4994.33,13784.3508
1785,38,92,2,0.43,4994.33,5693.5362000000005
2661,1211,92,2,0.37,4994.33,6292.8558
3380,2445,92,4,0.28,4994.33,14383.670399999999
3551,1864,92,3,0.02,4994.33,14683.3302
3901,245,92,4,0.08,4994.33,18379.1344
4969,1297,92,2,0.21,4994.33,7891.0414
5132,268,92,4,0.18,4994.33,16381.4024
5365,711,92,2,0.08,4994.33,9189.5672
5940,1950,92,3,0.27,4994.33,10937.582699999999
376,602,429,5,0.33,6291.55,21076.692499999997
868,1373,429,2,0.12,6291.55,11073.128
1074,2404,429,4,0.32,6291.55,17113.016
1273,770,429,4,0.15,6291.55,21391.27
1322,1442,429,4,0.32,6291.55,17113.016
1635,109,429,1,0.31,6291.55,4341.1695
1862,1534,429,5,0.45,6291.55,17301.7625
2288,464,429,1,0.04,6291.55,6039.888
2774,943,429,1,0.19,6291.55,5096.155500000001
3472,182,429,5,0.17,6291.55,26109.9325
4025,919,429,2,0.3,6291.55,8808.17
4408,2181,429,4,0.14,6291.55,21642.932
5016,1658,429,5,0.3,6291.55,22020.425
5489,2123,429,2,0.17,6291.55,10443.973
5601,2010,429,3,0.44,6291.55,10569.804000000002
5788,82,429,4,0.38,6291.55,15603.044
377,1497,390,1,0.23,8375.99,6449.5123
1237,2738,390,5,0.14,8375.99,36016.757
1492,1548,390,1,0.01,8375.99,8292.230099999999
1708,1013,390,3,0.11,8375.99,22363.8933
1782,2962,390,1,0.29,8375.99,5946.952899999999
2796,2478,390,2,0.03,8375.99,16249.4206
2876,1687,390,1,0.23,8375.99,6449.5123
3323,139,390,5,0.05,8375.99,39785.95249999999
3404,1260,390,2,0.49,8375.99,8543.5098
3576,1709,390,1,0.37,8375.99,5276.8737
3989,608,390,5,0.35,8375.99,27221.9675
4306,2281,390,2,0.15,8375.99,14239.182999999999
